names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
SMAD3,8.441655,0.90801615,3.128752721734568e-17,2.241007404465889e-15,0.9336283185840708,0.6824925816023739
TP53INP1,8.43822,0.49335963,3.2220781836224914e-17,2.303345382788414e-15,1.0,0.9851632047477745
SCUBE1,8.421307,3.6798122,3.723098867248214e-17,2.651150615567157e-15,0.4557522123893805,0.032640949554896145
TCEAL1,8.410999,0.41433862,4.065313048937833e-17,2.8780371935043255e-15,0.995575221238938,0.9970326409495549
ADGRG1,8.410471,0.5610366,4.0836752569462636e-17,2.8854555613801194e-15,0.995575221238938,0.9406528189910979
ANP32E,8.400429,0.9705172,4.448517851556222e-17,3.137190787761258e-15,0.8716814159292036,0.6735905044510386
NCOR2,8.3869505,0.6604296,4.989138831759832e-17,3.4982274019394943e-15,0.9734513274336283,0.884272997032641
CD82,8.358674,1.0916297,6.342733016884604e-17,4.421911831447493e-15,0.8407079646017699,0.4658753709198813
PHF19,8.344932,1.2922994,7.125521548853974e-17,4.93941693578796e-15,0.7743362831858407,0.37388724035608306
PIM3,8.324582,0.48200223,8.462650947574252e-17,5.855226603632612e-15,1.0,0.9881305637982196
ACOX2,8.299212,1.3099403,1.0480394407959087e-16,7.237602183503974e-15,0.7743362831858407,0.39465875370919884
MIF,8.298684,0.18941072,1.0527118475208156e-16,7.256178216781426e-15,1.0,1.0
S100A10,8.295512,0.60190237,1.0811807393885565e-16,7.438401549315895e-15,1.0,0.9614243323442137
SRA1,8.288641,0.6911653,1.1454933231094508e-16,7.86607900921745e-15,0.9823008849557522,0.8724035608308606
ECE1,8.28547,0.78821397,1.176434376018906e-16,8.063422209113854e-15,0.9734513274336283,0.7833827893175074
NME3,8.272521,0.43390188,1.311559984420078e-16,8.972786353226033e-15,1.0,0.9940652818991098
IKBKB,8.25825,0.60992235,1.4782361144732675e-16,1.0075404101645449e-14,0.9911504424778761,0.9228486646884273
DNAJC1,8.255343,0.59034634,1.514665277357306e-16,1.0304510003077092e-14,0.9911504424778761,0.9465875370919882
TUFT1,8.224688,0.78428406,1.9570048717734319e-16,1.3289116013317139e-14,0.9601769911504425,0.7774480712166172
RPL12,8.210945,0.21866582,2.1945386024384469e-16,1.4792321802550568e-14,1.0,1.0
TUFM,8.20936,0.35140744,2.223712081654445e-16,1.4933960715712723e-14,1.0,1.0
SNHG29,8.205924,0.44794288,2.2882391487912075e-16,1.5339165033865748e-14,0.9911504424778761,0.9881305637982196
ODC1,8.197996,1.3386657,2.444276005578401e-16,1.6325355124119534e-14,0.7256637168141593,0.35014836795252224
ECI1,8.190332,0.5325875,2.6050647566126784e-16,1.7367572888302484e-14,0.9823008849557522,0.9584569732937686
MYC,8.172626,0.5306353,3.0174882169953306e-16,2.0007805476493856e-14,0.9911504424778761,0.9792284866468842
RET,8.161791,1.2459582,3.300940559936033e-16,2.180825368848714e-14,0.7522123893805309,0.3887240356083086
CBX4,8.155976,0.6587531,3.463694470545882e-16,2.2842284921882852e-14,0.9867256637168141,0.8931750741839762
OTULINL,8.147784,1.5501204,3.706531044777748e-16,2.4355968181312453e-14,0.6504424778761062,0.23738872403560832
UBE2E1,8.144349,0.6003912,3.8132904793966684e-16,2.501258868035797e-14,0.9911504424778761,0.9317507418397626
PRRT3,8.130607,1.3401273,4.2714795280284944e-16,2.7967875170907142e-14,0.7256637168141593,0.3115727002967359
LARP1,8.126114,0.54726,4.432727627085937e-16,2.897183283553078e-14,0.9867256637168141,0.9643916913946587
PCBD1,8.124264,0.5503516,4.50085422526974e-16,2.936466408183561e-14,1.0,0.9614243323442137
MARVELD1,8.09678,0.91216785,5.643318429063886e-16,3.655771642870217e-14,0.9247787610619469,0.6261127596439169
PPID,8.094401,0.8916384,5.754675687117622e-16,3.721323053430956e-14,0.8849557522123894,0.6379821958456974
MRPL15,8.053967,0.74488705,8.015254075493053e-16,5.16489990170988e-14,0.9380530973451328,0.7804154302670623
CTDSP2,8.049211,0.58961195,8.332978584214288e-16,5.3601994580110223e-14,1.0,0.9376854599406528
ATP5MC2,8.03494,0.23543943,9.36248325712467e-16,5.99084352611923e-14,1.0,1.0
ACAA1,8.008248,0.6355611,1.1635378781800852e-15,7.367932505063892e-14,0.9778761061946902,0.8724035608308606
MAP4,8.000849,0.628469,1.2356455471574755e-15,7.811029822368006e-14,0.9778761061946902,0.8991097922848664
G3BP1,7.993449,0.4975742,1.3121511092365807e-15,8.280352198132429e-14,0.995575221238938,0.9762611275964391
NEK7,7.9736285,0.5916047,1.540820888625454e-15,9.656778312428122e-14,0.9823008849557522,0.913946587537092
NDUFV1,7.9403305,0.53795934,2.0164356606387806e-15,1.250907823983729e-13,1.0,0.9643916913946587
MCL1,7.935309,0.39465487,2.0997169276598657e-15,1.300367838735681e-13,1.0,0.9970326409495549
ATP5F1B,7.931081,0.2737265,2.172468772239194e-15,1.3431508367014654e-13,1.0,1.0
B4GALT7,7.926852,0.8741499,2.2477017501005706e-15,1.3873209402264924e-13,0.8982300884955752,0.6795252225519288
SLC4A8,7.924474,0.6408169,2.291141770460062e-15,1.4117521875523357e-13,0.9646017699115044,0.8813056379821959
ANKRD9,7.912846,1.2499144,2.5157055756727264e-15,1.542333999584547e-13,0.7300884955752213,0.3827893175074184
UBC,7.897518,0.17997235,2.845115705954518e-15,1.7355679992273555e-13,1.0,1.0
NCKIPSD,7.89699,0.9593508,2.8572017186155263e-15,1.737150167824699e-13,0.8495575221238938,0.5578635014836796
RPS8,7.8932896,0.2173368,2.9432309553681236e-15,1.7835297383680248e-13,1.0,1.0
LSM7,7.8700337,0.42182952,3.545453878554342e-15,2.137844438368492e-13,0.9911504424778761,0.9910979228486647
RABAC1,7.8687124,0.35550603,3.583096460365991e-15,2.1569887096357837e-13,1.0,0.9970326409495549
PMVK,7.854706,0.45924118,4.007109069591506e-15,2.4043311320675197e-13,1.0,0.9792284866468842
DGLUCY,7.8502135,1.0434207,4.153299930732989e-15,2.4879694069518516e-13,0.827433628318584,0.47774480712166173
FN1,7.836207,0.5857121,4.643603161268972e-15,2.777132668392249e-13,1.0,1.0
TMEM258,7.822729,0.45005506,5.16902833656085e-15,3.076286278804287e-13,0.995575221238938,0.9910979228486647
SFN,7.8134794,1.1121031,5.563045886731485e-15,3.305406534095115e-13,0.7699115044247787,0.40059347181008903
CCDC151,7.8058157,1.7261015,5.91179593422084e-15,3.501256359035873e-13,0.5929203539823009,0.19584569732937684
ENPP1,7.801587,1.0092723,6.113331460671392e-15,3.614766474830914e-13,0.8407079646017699,0.5252225519287834
ELOB,7.796566,0.2771805,6.361451776469302e-15,3.755411233396015e-13,1.0,1.0
CCT2,7.782295,0.39254215,7.122034784528297e-15,4.190893812677173e-13,0.995575221238938,1.0
SCAP,7.7651176,0.7037075,8.156946860898523e-15,4.784493782944661e-13,0.9690265486725663,0.8130563798219584
RPS10,7.7632675,0.21109948,8.276862059893359e-15,4.847062852066509e-13,1.0,1.0
SLC25A6,7.7630033,0.38329047,8.29413382819953e-15,4.849418406484521e-13,0.995575221238938,0.9940652818991098
TMEM256,7.7534895,0.49642816,8.940106755514378e-15,5.21876949535218e-13,0.9867256637168141,0.9554896142433235
NR1D2,7.736576,0.8626657,1.0212975807630087e-14,5.952310948010649e-13,0.8761061946902655,0.6498516320474778
RABEP2,7.692971,0.5873178,1.4375679785298317e-14,8.312231529568778e-13,0.9778761061946902,0.8753709198813057
PDXK,7.6903286,0.4716521,1.4675767017286387e-14,8.472361965294936e-13,0.995575221238938,0.9762611275964391
NPDC1,7.688743,0.40622243,1.485876882693444e-14,8.564500753301219e-13,1.0,0.9851632047477745
N4BP3,7.657823,0.6991733,1.8911121652145156e-14,1.0848996294516691e-12,0.9557522123893806,0.8100890207715133
PCSK1N,7.652538,1.0557854,1.970514818965905e-14,1.1286825178242739e-12,0.8097345132743363,0.4807121661721068
ERAP1,7.642495,0.66420484,2.130518904063943e-14,1.212739073213754e-12,0.9778761061946902,0.8427299703264095
LAGE3,7.642495,0.3759378,2.130518904063943e-14,1.212739073213754e-12,0.995575221238938,1.0
STT3B,7.6332455,0.55242455,2.2891601108020352e-14,1.3010178449606412e-12,0.9911504424778761,0.913946587537092
DSCAM-AS1,7.625846,0.88921624,2.424389850433541e-14,1.3757378746622952e-12,0.8893805309734514,0.629080118694362
TIMM17B,7.6232033,0.4478218,2.4745659340147278e-14,1.3998699806935558e-12,0.995575221238938,0.9910979228486647
AL627171.2,7.6192393,0.7882857,2.551750984368867e-14,1.4390853278718784e-12,0.911504424778761,0.6617210682492581
ATRIP,7.6150107,1.0205735,2.636692183937496e-14,1.4847010865276354e-12,0.8230088495575221,0.4540059347181009
CADM1,7.601533,1.6313242,2.9264311474627926e-14,1.6427961108632772e-12,0.5973451327433629,0.22255192878338279
PRR7,7.589905,1.2272856,3.201400778936428e-14,1.788923204730568e-12,0.6991150442477876,0.34421364985163205
BLOC1S1,7.5891123,0.349528,3.221047660069528e-14,1.7971580092409268e-12,1.0,1.0
MICOS13,7.572199,0.4269206,3.6695942502845124e-14,2.0381004424076394e-12,1.0,0.9881305637982196
NR4A1,7.557928,0.6094162,4.0954046875651056e-14,2.2552654386809705e-12,0.9911504424778761,0.9020771513353115
MACROD1,7.557664,0.72249764,4.1037315432953375e-14,2.2552654386809705e-12,0.9380530973451328,0.7359050445103857
SLC12A5,7.5552855,1.6064156,4.179426328656549e-14,2.29342103530972e-12,0.5929203539823009,0.19881305637982197
HSPA4,7.5502644,0.5026963,4.343763466216472e-14,2.3800312369309743e-12,0.9911504424778761,0.9584569732937686
COX7A2,7.5402217,0.26704875,4.691728053005207e-14,2.5668451191037905e-12,1.0,1.0
CKS2,7.536522,0.5700419,4.8267164875754305e-14,2.6367559725634077e-12,0.995575221238938,0.9436201780415431
RAB3IP,7.528065,0.7756855,5.1497653776759654e-14,2.80069186609685e-12,0.915929203539823,0.7002967359050445
COX8A,7.5233083,0.31724578,5.3407262455876605e-14,2.891655640750798e-12,1.0,1.0
COL6A2,7.5201373,0.56318647,5.471883743038432e-14,2.9582927160849283e-12,1.0,0.9910979228486647
ARL6IP4,7.502695,0.39191803,6.251885797175304e-14,3.365077530329607e-12,0.995575221238938,1.0
TMEM42,7.495824,0.877369,6.588313571814218e-14,3.5409524969452596e-12,0.831858407079646,0.5905044510385756
HNRNPA0,7.491067,0.38020855,6.831586943166744e-14,3.666318382798328e-12,1.0,0.9881305637982196
NEURL1,7.48816,0.6649667,6.984578675542551e-14,3.742936516889208e-12,0.9601769911504425,0.827893175074184
CCDC12,7.4749465,0.6502978,7.723527181021737e-14,4.126844063541264e-12,0.9557522123893806,0.8427299703264095
ABCA3,7.4720397,0.8875275,7.896129648763411e-14,4.212918969014426e-12,0.8672566371681416,0.5845697329376854
RPL36AL,7.466754,0.35224435,8.219719636528153e-14,4.372819163031496e-12,1.0,1.0
NDUFA2,7.4545975,0.2790897,9.014258311393918e-14,4.781606789207664e-12,1.0,0.9970326409495549
IGFBP4,7.453012,0.33145362,9.123306318545521e-14,4.832447678221196e-12,1.0,1.0
MGAT4B,7.4508977,0.51489747,9.270722811591793e-14,4.9034353414316655e-12,0.9911504424778761,0.9525222551928784
EPB41L4A-AS1,7.443498,0.84053636,9.805353307264111e-14,5.171264213244579e-12,0.9026548672566371,0.6320474777448071
RPRD2,7.4363627,0.64745104,1.0349541594804059e-13,5.450411106639185e-12,0.9601769911504425,0.798219584569733
KDM4B,7.432399,0.59177035,1.0664582665943147e-13,5.608252732129097e-12,0.9867256637168141,0.8753709198813057
PAM16,7.43187,0.5456263,1.0707293923872844e-13,5.622635077584935e-12,0.9911504424778761,0.9347181008902077
SLC39A4,7.422885,0.54368454,1.1459642758298879e-13,6.009088604534345e-12,0.9601769911504425,0.9050445103857567
SUSD3,7.4128423,0.8087713,1.2362069862025358e-13,6.4545523398001445e-12,0.9380530973451328,0.7774480712166172
FAU,7.3742585,0.2486934,1.6526201935704828e-13,8.584651854568714e-12,1.0,1.0
FOS,7.3739944,0.70775115,1.6559012620763126e-13,8.584651854568714e-12,0.9690265486725663,0.7952522255192879
ATXN7L3B,7.3739944,0.49399424,1.6559012620763126e-13,8.584651854568714e-12,1.0,0.9495548961424333
AC245297.3,7.372673,2.736522,1.6724028529720653e-13,8.657937315647888e-12,0.4336283185840708,0.06528189910979229
SIL1,7.3647447,0.469524,1.7748596510510578e-13,9.136657958947928e-12,0.9911504424778761,0.9584569732937686
EIF1,7.3607807,0.19786882,1.8283759857663632e-13,9.398931103235205e-12,1.0,1.0
GLB1,7.356288,0.58741796,1.8909458272690594e-13,9.70694364991232e-12,0.9867256637168141,0.8931750741839762
FCMR,7.353117,0.8290466,1.936374544927138e-13,9.926224750543162e-12,0.9070796460176991,0.6528189910979229
SLC27A3,7.34281,0.64630324,2.0915493085448977e-13,1.0691731318722319e-11,0.9646017699115044,0.8219584569732937
SH3BP5,7.3129473,0.9755291,2.6134518654357513e-13,1.328540996205749e-11,0.8362831858407079,0.516320474777448
RPL18,7.301848,0.17932028,2.838417526002733e-13,1.4409004142749795e-11,1.0,1.0
CELSR3,7.2896914,0.9830805,3.1066555937271363e-13,1.5683682949794057e-11,0.7920353982300885,0.47774480712166173
BRI3,7.2838774,0.5184699,3.24359544694636e-13,1.635245688067269e-11,0.995575221238938,0.9436201780415431
CYBRD1,7.2661715,1.14206,3.6981969149319896e-13,1.8491489792817726e-11,0.7256637168141593,0.3798219584569733
TRIB1,7.2653785,0.703854,3.719953397984171e-13,1.8574899634327237e-11,0.9203539823008849,0.7804154302670623
TUBA1C,7.261943,0.45210543,3.8156929850338966e-13,1.9026999856297775e-11,1.0,0.9703264094955489
RPL37,7.26115,0.14960082,3.8381280503393314e-13,1.908686477859645e-11,1.0,1.0
PTK2B,7.23393,1.0795858,4.692136426445985e-13,2.3207687208695878e-11,0.7433628318584071,0.37091988130563797
ARRDC3,7.23393,0.69622517,4.692136426445985e-13,2.3207687208695878e-11,0.9424778761061947,0.7893175074183977
ROGDI,7.2307587,0.8812741,4.803029421718696e-13,2.3724113342014306e-11,0.827433628318584,0.5548961424332344
TUBB4B,7.2204523,0.33930096,5.181501218540882e-13,2.552464685058073e-11,1.0,1.0
KIF22,7.2156954,0.45740774,5.36591211489549e-13,2.6362114002320783e-11,0.995575221238938,0.9762611275964391
SNHG5,7.2098813,0.62611383,5.600070459667188e-13,2.740216295378058e-11,0.9778761061946902,0.8397626112759644
PEG10,7.2045956,1.5482975,5.821629343572319e-13,2.8448258425112207e-11,0.6150442477876106,0.258160237388724
KIF26B,7.1900606,1.3154889,6.476248319236012e-13,3.1604955297647634e-11,0.6460176991150443,0.28486646884273
REX1BD,7.184247,0.4513652,6.757869882531729e-13,3.289159515565742e-11,0.9911504424778761,0.9643916913946587
PPDPF,7.171826,0.2293635,7.400397208669037e-13,3.597104093419594e-11,1.0,1.0
POLD4,7.1712976,0.50309396,7.429029617471988e-13,3.601455801709831e-11,0.9867256637168141,0.9554896142433235
ANAPC16,7.167862,0.42544022,7.617808804823357e-13,3.683215588709904e-11,0.9867256637168141,0.973293768545994
SPINT1,7.167333,0.3504378,7.647266644783727e-13,3.687715500207236e-11,0.995575221238938,0.9881305637982196
PTPN23,7.162841,0.6782741,7.902214678164384e-13,3.805644203098613e-11,0.9203539823008849,0.7744807121661721
PGM1,7.1609907,1.2227788,8.009601639281223e-13,3.8522921103723e-11,0.6637168141592921,0.3086053412462908
SASH1,7.149627,1.1320325,8.701394964559149e-13,4.168583208086772e-11,0.7256637168141593,0.3768545994065282
SSNA1,7.1472487,0.4722081,8.85344270610639e-13,4.2358804769437904e-11,1.0,0.973293768545994
PPM1K,7.1459274,1.3935864,8.939037286264984e-13,4.271249395751758e-11,0.6283185840707964,0.2789317507418398
ARIH2,7.135885,0.6366045,9.616643548787664e-13,4.5890322102891434e-11,0.9734513274336283,0.8397626112759644
CCDC51,7.1255784,1.0702735,1.0364458641579033e-12,4.933024066845698e-11,0.7610619469026548,0.43026706231454004
RPS19BP1,7.1239924,0.45388776,1.0484462121786873e-12,4.983659715837939e-11,0.9911504424778761,0.9614243323442137
KRT8,7.117386,0.16342887,1.0999323968411337e-12,5.221611628635841e-11,1.0,1.0
SLC25A4,7.1168575,0.6802214,1.1041568634752139e-12,5.2348763419762045e-11,0.9203539823008849,0.7329376854599406
HERC6,7.116593,0.80675733,1.106275063342128e-12,5.2381337119515165e-11,0.9026548672566371,0.6646884272997032
NDUFA13,7.1052294,0.25702456,1.201229099987465e-12,5.6657456557527326e-11,1.0,1.0
TMED9,7.0888443,0.32749692,1.3523643913036138e-12,6.345883216167124e-11,0.9911504424778761,1.0
GOLGA4,7.0626817,0.68926424,1.6331982604181548e-12,7.634315393303306e-11,0.9690265486725663,0.7952522255192879
RPS9,7.062417,0.23704813,1.636308356932725e-12,7.639097215828402e-11,1.0,1.0
COL9A2,7.053432,0.6533767,1.7455792769168413e-12,8.138846766169848e-11,0.9690265486725663,0.8011869436201781
RAP1B,7.04339,0.41490656,1.8761870544589347e-12,8.736682236673216e-11,0.995575221238938,0.9881305637982196
IFITM2,7.043125,0.28552374,1.879750463174508e-12,8.742153329434583e-11,1.0,1.0
PTPRU,7.0412755,1.375404,1.9048808897120098e-12,8.836571032236917e-11,0.6106194690265486,0.2344213649851632
LCMT1,7.0346684,0.47717556,1.9973518223518657e-12,9.253806841759574e-11,1.0,0.9495548961424333
PTCH1,7.033347,1.7264637,2.01636748473355e-12,9.330096878474421e-11,0.5176991150442478,0.1572700296735905
CARM1,7.0211906,0.71811265,2.1998537719027776e-12,1.0153448663986578e-10,0.9070796460176991,0.7091988130563798
ANXA5,7.013791,0.49663612,2.3194570937971938e-12,1.069199610706185e-10,0.995575221238938,0.9406528189910979
PALD1,6.993442,1.7802595,2.682226322048632e-12,1.2286879300788733e-10,0.5176991150442478,0.16023738872403562
THOC3,6.9905353,0.6497052,2.7383981356978068e-12,1.2528513770584427e-10,0.9469026548672567,0.7952522255192879
ESR1,6.9889493,0.31152314,2.7695218838783064e-12,1.263931053264712e-10,1.0,1.0
CHURC1,6.9857783,0.4570579,2.832813652339847e-12,1.2912056349849407e-10,0.9911504424778761,0.9584569732937686
CLDN4,6.9561796,0.32660738,3.4962395067723322e-12,1.5837359181605708e-10,1.0,1.0
LINC02762,6.9249954,2.5392303,4.359893510620024e-12,1.967650584244186e-10,0.4247787610619469,0.07418397626112759
LTC4S,6.924467,0.85282177,4.376201440260671e-12,1.9725781886081382e-10,0.8451327433628318,0.56973293768546
HTRA3,6.9104605,0.7674851,4.8308285845441815e-12,2.1748235796174857e-10,0.8849557522123894,0.6439169139465876
PLCE1,6.8969827,2.1887307,5.311867452121585e-12,2.3855173081607625e-10,0.4557522123893805,0.10682492581602374
EEF2,6.896454,0.23286118,5.331658719023156e-12,2.391471087928511e-10,1.0,1.0
ACSS1,6.8816547,0.7425424,5.91612265442811e-12,2.6503795015266e-10,0.9026548672566371,0.6884272997032641
TSPAN17,6.8570776,0.7091846,7.028351305522771e-12,3.137130318700475e-10,0.9203539823008849,0.7299703264094956
HSD3B7,6.8562846,0.83810383,7.067447724671771e-12,3.150738784052515e-10,0.8672566371681416,0.5964391691394659
PPP1CA,6.8523207,0.4336672,7.2661491163755076e-12,3.231449864015309e-10,0.9911504424778761,0.973293768545994
HAGHL,6.8512635,0.7859214,7.320054185892427e-12,3.247530948579985e-10,0.8938053097345132,0.655786350148368
NINJ1,6.8465066,0.36674336,7.56751617273557e-12,3.353252535572574e-10,1.0,0.9970326409495549
ZBTB42,6.8364644,0.62259614,8.117161054749966e-12,3.58811849957613e-10,0.9601769911504425,0.7952522255192879
RPS13,6.8311787,0.2065466,8.42196913741886e-12,3.7183654089103464e-10,1.0,1.0
SFRP2,6.827743,0.6071846,8.626078923731437e-12,3.8038929480421005e-10,0.995575221238938,0.9495548961424333
FUOM,6.8266864,0.7925627,8.689851375239713e-12,3.8274037326732703e-10,0.8584070796460177,0.6439169139465876
GORASP1,6.822986,0.78595656,8.91671374163288e-12,3.91789483382359e-10,0.9026548672566371,0.6261127596439169
NRIP1,6.812944,1.1797906,9.562138015153846e-12,4.191422916079592e-10,0.6548672566371682,0.3056379821958457
TMEM150C,6.8076587,0.34483323,9.919996834488957e-12,4.343083781568545e-10,1.0,1.0
RNH1,6.803166,0.38880792,1.0234466869382068e-11,4.4647404277264967e-10,1.0,0.9910979228486647
PCNT,6.797352,0.95811635,1.0655958810103089e-11,4.6430803381974185e-10,0.7699115044247787,0.44510385756676557
PPARD,6.794181,1.1641082,1.0892982722470161e-11,4.740714157254821e-10,0.6592920353982301,0.314540059347181
LRRFIP2,6.7851954,0.67572904,1.159295147076086e-11,5.027412521105666e-10,0.9292035398230089,0.7388724035608308
IFITM10,6.7706604,1.8995631,1.2819587331263514e-11,5.546214136070637e-10,0.5176991150442478,0.19287833827893175
C12orf75,6.7555966,0.70287424,1.4224843508245136e-11,6.139663882609437e-10,0.8849557522123894,0.6884272997032641
TTC39C,6.753747,0.95017457,1.4407494156718999e-11,6.211174247704029e-10,0.7566371681415929,0.44510385756676557
DUSP4,6.75269,1.1319497,1.4512895151971146e-11,6.249252652438776e-10,0.6991150442477876,0.36795252225519287
PFDN5,6.739476,0.19853392,1.589585817299393e-11,6.812696779739471e-10,1.0,1.0
PLPPR2,6.739476,0.81489927,1.589585817299393e-11,6.812696779739471e-10,0.8097345132743363,0.5578635014836796
FANCC,6.7378907,1.1419792,1.6070247804840503e-11,6.87938175327447e-10,0.668141592920354,0.34718100890207715
MXD3,6.7365694,0.7405571,1.621700253479871e-11,6.93409474037579e-10,0.9203539823008849,0.6735905044510386
CA8,6.7357764,1.7909178,1.6305684478016082e-11,6.96387815145702e-10,0.49557522123893805,0.16023738872403562
